pid,latitude,longitude,height
3m8ox61SVQ,51.132988,16.99107,124.4
3m8ox60MIm,51.132263,16.989304,124.3
3m8ox5ni2y,51.12646,16.989845,122.9
3m8ox5ooEw,51.126877,16.989075,122.2
3m8ox605Ff,51.1321,16.989023,123.4
3m8ox5tU4E,51.12885,16.987476,122.8
3m8ox5oG8x,51.126663,16.989416,120.5
3m8ox5zX9U,51.131794,16.988604,119.9
3m8ox5ooEv,51.126877,16.98906,124.2
3m8ox5yz3J,51.1315,16.988281,120.9
3m8ox5yz3I,51.1315,16.988276,123.3
3m8ox5puQx,51.127316,16.988478,121.1
3m8ox5oXBv,51.126766,16.989225,124.6
3m8ox5s6p4,51.128242,16.987715,125.0
3m8ox60dLt,51.132416,16.98951,121.7
3m8ox5lmiD,51.125816,16.991875,123.9
3m8ox5kxZi,51.125725,16.99426,126.4
3m8ox61BS9,51.13276,16.990252,126.3
3m8ox5sNs8,51.12836,16.98763,117.3
3m8ox5kxZh,51.125713,16.994171,125.0
3m8ox5ooEu,51.12687,16.98902,125.2
3m8ox5pMKv,51.127087,16.988714,123.0
3m8ox5tl7G,51.128967,16.987402,121.2
3m8ox61jYm,51.13325,16.992188,122.4
3m8ox5zG6M,51.131638,16.988373,124.0
3m8ox61jYj,51.13323,16.99201,122.5
3m8ox5puQw,51.127308,16.988438,122.0
3m8ox61jYi,51.133224,16.991972,123.5
3m8ox5lVfG,51.12574,16.992294,127.7
3m8ox61jYh,51.133217,16.991888,122.4
3m8ox5zoCX,51.13193,16.988695,123.1
3m8ox605Fe,51.132088,16.988903,120.7
3m8ox5lEdJ,51.12609,16.996222,121.8
3m8ox60dLs,51.1324,16.989408,119.8
3m8ox61jYe,51.133198,16.991734,123.5
3m8ox5r0g6,51.12917,16.999506,120.0
3m8ox61jYd,51.133186,16.991661,123.0
3m8ox5m3l8,51.12588,16.991365,121.6
3m8ox61jYc,51.13318,16.991604,123.1
3m8ox5lmiC,51.1258,16.991764,121.6
3m8ox5yz3H,51.13149,16.98818,121.7
3m8ox5rYj1,51.127995,16.987795,122.3
3m8ox61jYb,51.13317,16.991539,122.9
3m8ox605Fd,51.13208,16.988867,121.7
3m8ox5pdNv,51.127193,16.988522,121.4
3m8ox5m3l7,51.125877,16.991352,123.8
3m8ox61jYa,51.13317,16.991528,125.1
3m8ox5lmiB,51.125797,16.991741,123.3
3m8ox5rpm1,51.128113,16.987707,125.7
3m8ox5svy9,51.128593,16.987467,121.6
3m8ox5ni2v,51.126442,16.989695,124.3
3m8ox5nz5t,51.126545,16.989485,127.5
3m8ox5ooEt,51.12686,16.98895,124.8
3m8ox5yi0C,51.131336,16.988007,120.2
3m8ox60MIj,51.132233,16.98906,121.3
3m8ox5tl7E,51.12896,16.987331,123.4
3m8ox61jYV,51.133144,16.991325,129.6
3m8ox5oXBs,51.12675,16.989098,127.0
3m8ox5puQv,51.1273,16.988361,121.3
3m8ox5lmi9,51.12579,16.99165,124.6
3m8ox5pdNu,51.127186,16.98848,122.1
3m8ox5tU49,51.128834,16.987343,130.5
3m8ox5nQzw,51.126335,16.989851,121.5
3m8ox60MIi,51.132225,16.989012,121.9
3m8ox5pMKs,51.127075,16.988602,126.0
3m8ox61SVG,51.13291,16.990446,123.3
3m8ox5zG6K,51.131622,16.98824,123.4
3m8ox5puQu,51.127296,16.988335,122.8
3m8ox5sNs3,51.128345,16.987522,126.2
3m8ox5msu2,51.126137,16.990328,112.2
3m8ox5zoCV,51.131916,16.98857,122.9
3m8ox5qjd4,51.129047,16.999565,120.9
3m8ox5sNs5,51.128345,16.987516,120.3
3m8ox5tU4A,51.128834,16.987326,126.9
3m8ox61SVF,51.132904,16.990396,123.7
3m8ox5lEdO,51.126125,16.996506,121.1
3m8ox5tl7D,51.128956,16.987286,124.1
3m8ox5r0cx,51.12775,16.987879,122.7
3m8ox61SVE,51.1329,16.990355,124.6
3m8ox5nz5r,51.126534,16.98939,128.7
3m8ox5pdNt,51.127182,16.988428,122.6
3m8ox5s6p3,51.128223,16.987553,120.2
3m8ox5oXBq,51.126743,16.989021,129.0
3m8ox5zoCW,51.131912,16.988523,117.9
3m8ox5p5Hs,51.12696,16.9887,123.3
3m8ox5lEdP,51.126133,16.996574,121.5
3m8ox605Fa,51.13206,16.988705,122.6
3m8ox60MIg,51.132214,16.98892,123.2
3m8ox5rpm0,51.1281,16.987606,123.7
3m8ox5zG6J,51.131615,16.98817,123.0
3m8ox5pdNs,51.12718,16.988398,124.0
3m8ox5rHfy,51.127865,16.987753,121.4
3m8ox5tl7C,51.12895,16.987244,124.9
3m8ox5qBTu,51.127403,16.988148,121.4
3m8ox61SVC,51.13289,16.99025,125.2
3m8ox5p5Hq,51.126953,16.988674,127.6
3m8ox5kxaD,51.125942,16.996073,124.2
3m8ox5kgWk,51.125626,16.9945,124.6
3m8ox5kgWm,51.125637,16.994608,124.0
3m8ox5lVfB,51.125687,16.99188,122.5
3m8ox5puQt,51.127285,16.988249,121.5
3m8ox5pMKq,51.127064,16.988506,127.2
3m8ox5kgWh,51.125607,16.994343,125.6
3m8ox5kgWg,51.125603,16.994303,126.5
3m8ox61SVA,51.132877,16.990177,127.5
3m8ox5tl79,51.128944,16.987217,132.0
3m8ox5tl7B,51.128944,16.987217,126.5
3m8ox5kgWt,51.12569,16.995024,123.8
3m8ox5kxaE,51.125957,16.996176,126.2
3m8ox5zG6I,51.131607,16.98811,123.0
3m8ox5sNs2,51.128334,16.987429,124.6
3m8ox5nz5q,51.126522,16.98931,127.7
3m8ox5kgWu,51.125698,16.995104,124.8
3m8ox5pMKp,51.12706,16.98849,129.2
3m8ox5lmi6,51.12576,16.991423,122.5
3m8ox5zoCU,51.1319,16.988428,119.1
3m8ox620bm,51.133358,16.992023,122.1
3m8ox620bn,51.133373,16.99213,124.3
3m8ox620bl,51.133354,16.991976,122.7
3m8ox5qSWu,51.12751,16.987993,121.6
3m8ox5puQs,51.12728,16.988218,122.9
3m8ox5p5Hp,51.12695,16.988617,127.7
3m8ox60MIf,51.132202,16.98881,120.8
3m8ox5kxaG,51.125965,16.996252,124.3
3m8ox620bi,51.133327,16.991762,121.1
3m8ox620bg,51.13332,16.9917,123.7
3m8ox5qBTt,51.127396,16.988083,121.3
3m8ox620bf,51.133312,16.991646,124.0
3m8ox5lVf9,51.125675,16.99177,122.8
3m8ox5p5Ho,51.126945,16.988592,129.4
3m8ox5u2AE,51.129066,16.987144,122.2
3m8ox5s6p0,51.12821,16.987452,123.9
3m8ox60dLl,51.132355,16.98902,121.2
3m8ox5tl7A,51.12894,16.98717,127.1
3m8ox605FY,51.132046,16.988564,121.6
3m8ox5lVf8,51.12567,16.991728,123.6
3m8ox5r0cw,51.127735,16.987757,119.8
3m8ox5nz5o,51.126514,16.989248,130.5
3m8ox5nz5p,51.126514,16.989243,127.4
3m8ox5pdNq,51.127167,16.988298,124.9
3m8ox5tU47,51.128815,16.987183,128.7
3m8ox5sNs1,51.128326,16.98737,124.6
3m8ox5zoCT,51.13189,16.988344,118.0
3m8ox620bY,51.133278,16.99136,130.2
3m8ox5puQr,51.127277,16.988161,123.1
3m8ox5u2AC,51.129063,16.987114,126.3
3m8ox5ni2p,51.126408,16.98941,127.8
3m8ox5ooEn,51.12683,16.9887,129.9
3m8ox620bX,51.13327,16.991285,129.6
3m8ox5u2AD,51.12906,16.987103,123.0
3m8ox5zG6G,51.13159,16.987974,122.3
3m8ox5lVf6,51.125656,16.99161,123.8
3m8ox61jYH,51.133026,16.990358,123.7
3m8ox5zoCQ,51.13188,16.988274,123.0
3m8ox5sNs0,51.128323,16.987316,125.0
3m8ox5pdNp,51.127155,16.988235,124.8
3m8ox5pdNo,51.127155,16.988234,127.4
3m8ox5kxaM,51.126007,16.996584,123.0
3m8ox5qSWr,51.127495,16.987871,124.3
3m8ox5kxaN,51.12601,16.996616,121.7
3m8ox5puQp,51.127266,16.988092,125.4
3m8ox605FW,51.132027,16.988415,120.3
3m8ox5puQo,51.127266,16.988081,127.7
3m8ox5qBTo,51.12738,16.98796,129.4
3m8ox60MIc,51.132175,16.988604,119.6
3m8ox61jYE,51.13301,16.990217,125.6
3m8ox5ooEm,51.12682,16.988605,128.2
3m8ox61jYD,51.133007,16.99019,127.0
3m8ox5kgXB,51.12582,16.996115,124.4
3m8ox5pdNn,51.127148,16.988157,126.7
3m8ox5kPTo,51.125553,16.994946,126.8
3m8ox605FV,51.132015,16.988337,119.4
3m8ox5kPTp,51.125557,16.994978,125.5
3m8ox5kPTr,51.12557,16.99507,124.2
3m8ox5s6oy,51.128193,16.987297,122.4
3m8ox605FT,51.132015,16.988323,124.4
3m8ox5sev1,51.12843,16.987177,123.1
3m8ox5pdNm,51.127144,16.98814,128.7
3m8ox605FU,51.13201,16.988312,121.0
3m8ox62Hen,51.133476,16.99195,123.2
3m8ox5kPTu,51.125584,16.995214,122.6
3m8ox5zoCP,51.131863,16.988125,118.9
3m8ox5lEc7,51.12555,16.991789,122.0
3m8ox5puQm,51.127254,16.987999,129.5
3m8ox5sNrz,51.128307,16.98721,122.8
3m8ox5lEc6,51.125546,16.99175,123.0
3m8ox5kPTy,51.12561,16.995443,122.1
3m8ox5pdNl,51.12714,16.98809,129.2
3m8ox605FS,51.132008,16.988247,123.6
3m8ox5puQl,51.12725,16.987959,130.4
3m8ox5kgXH,51.125866,16.99647,124.2
3m8ox62Hea,51.1334,16.991306,129.5
3m8ox5u2A9,51.129036,16.986917,125.5
3m8ox5qjZq,51.12759,16.987612,122.4
3m8ox5sNry,51.1283,16.987148,122.8
3m8ox5qBTm,51.12736,16.987814,128.2
3m8ox5kgXJ,51.125877,16.996557,122.7
3m8ox605FR,51.132,16.988192,123.8
3m8ox5kgXK,51.12588,16.996595,121.7
3m8ox5u2A8,51.129032,16.986889,127.0
3m8ox5zoCM,51.131847,16.987988,120.9
3m8ox5tl76,51.128906,16.986902,125.8
3m8ox60MIV,51.132145,16.988337,126.7
3m8ox5svy1,51.128536,16.987011,122.7
3m8ox5puQk,51.127243,16.987894,130.2
3m8ox5qSWo,51.127472,16.987673,123.4
3m8ox5qBTl,51.127357,16.987778,129.3
3m8ox5s6ow,51.128174,16.98717,122.0
3m8ox605FQ,51.13199,16.988125,123.4
3m8ox60MIW,51.13214,16.988314,122.9
3m8ox5pdNj,51.12713,16.98799,130.0
3m8ox5r0gE,51.12923,17.000025,121.7
3m8ox60dLc,51.132294,16.988506,122.5
3m8ox5pMKj,51.127014,16.988098,127.8
3m8ox5s6ov,51.12817,16.987135,123.2
3m8ox60MIT,51.132133,16.988264,128.9
3m8ox5puQj,51.127235,16.987844,130.6
3m8ox5kPUA,51.125706,16.996193,123.5
3m8ox5sNrx,51.12829,16.98706,121.5
3m8ox5qSWl,51.127464,16.987616,129.1
3m8ox5seuy,51.12841,16.987001,123.3
3m8ox5kPUB,51.12571,16.996235,122.6
3m8ox5qjZn,51.12758,16.98751,126.1
3m8ox60uOh,51.132435,16.98864,122.1
3m8ox5sNrw,51.128284,16.987034,123.0
3m8ox5k8Qr,51.12546,16.995237,124.6
3m8ox5k8Qq,51.125454,16.995197,125.6
3m8ox60dLa,51.13228,16.9884,123.1
3m8ox5k8Qs,51.125465,16.995281,124.0
3m8ox5qSWk,51.127457,16.987562,129.5
3m8ox60uOg,51.132427,16.988583,122.2
3m8ox5k8Qw,51.125492,16.99551,123.4
3m8ox60uOf,51.132427,16.988556,123.7
3m8ox5k8Qy,51.12551,16.995667,125.0
3m8ox5seux,51.1284,16.986923,122.4
3m8ox605FN,51.131966,16.987934,123.0
3m8ox5zoCI,51.13182,16.98777,122.0
3m8ox5lEby,51.125484,16.991255,122.3
3m8ox5qjdD,51.12912,17.000147,122.9
3m8ox5lEdk,51.126286,16.99783,121.3
3m8ox5u2A5,51.129013,16.98671,127.0
3m8ox5tl73,51.128887,16.986732,126.3
3m8ox5qSaA,51.12899,17.000134,123.2
3m8ox60uOe,51.13242,16.988495,123.8
3m8ox5lEbx,51.12548,16.991224,123.6
3m8ox60MIS,51.13211,16.988068,122.6
3m8ox5seuw,51.128395,16.986872,122.9
3m8ox61BRm,51.132572,16.988703,118.5
3m8ox5pMKh,51.12699,16.987938,125.8
3m8ox5qjZk,51.127563,16.98738,128.4
3m8ox5nQzh,51.126236,16.989046,125.9
3m8ox5n9wi,51.126133,16.989243,124.8
3m8ox60uOd,51.13241,16.988424,123.3
3m8ox60dLX,51.132256,16.98821,122.7
3m8ox5nQzi,51.126232,16.989033,122.5
3m8ox5qSaB,51.128998,17.000183,122.8
3m8ox5k8R6,51.12557,16.996122,124.0
3m8ox60MIR,51.132103,16.988,122.3
3m8ox5oG8f,51.12655,16.988485,127.4
3m8ox5sNru,51.12827,16.98689,121.9
3m8ox61SUs,51.132725,16.988913,118.8
3m8ox5rplr,51.12803,16.987013,121.2
3m8ox60dLV,51.13225,16.988173,126.5
3m8ox60dLW,51.13225,16.98817,123.6
3m8ox61SUt,51.13272,16.988892,115.1
3m8ox5k8R7,51.125572,16.996176,123.7
3m8ox5seuv,51.128387,16.986822,123.4
3m8ox60uOc,51.132404,16.988373,123.6
3m8ox60MIQ,51.1321,16.987963,123.3
3m8ox5yhzx,51.131233,16.987152,122.3
3m8ox5svxx,51.128506,16.986752,121.8
3m8ox5zoCG,51.1318,16.987612,120.1
3m8ox5qSWh,51.127438,16.987398,130.2
3m8ox5k8RA,51.12559,16.996332,122.6
3m8ox5sNvV,51.129898,17.000265,122.4
3m8ox5kPUO,51.1258,16.99698,121.1
3m8ox60uOb,51.132393,16.988298,122.9
3m8ox5rplq,51.12802,16.986952,121.2
3m8ox5r0cl,51.127666,16.987185,123.9
3m8ox5s6sT,51.129776,17.0003,122.2
3m8ox5n9wg,51.126118,16.989107,124.1
3m8ox5p5Hf,51.126865,16.987942,124.2
3m8ox5oG8e,51.126537,16.98838,125.4
3m8ox5jrNT,51.12517,16.993908,122.3
3m8ox5s6or,51.12814,16.986868,121.9
3m8ox5kxah,51.12616,16.997831,122.5
3m8ox5jrNu,51.125366,16.995535,122.7
3m8ox5jrNv,51.12538,16.995628,124.3
3m8ox5r0ck,51.127663,16.987156,125.3
3m8ox5tl71,51.12887,16.98658,124.7
3m8ox5kxYw,51.125362,16.991297,122.4
3m8ox5kxai,51.126163,16.997873,121.6
3m8ox61BRg,51.13254,16.98845,123.4
3m8ox5svxw,51.128498,16.986671,120.9
3m8ox5jrNO,51.125134,16.9936,122.0
3m8ox62YiN,51.13386,16.99406,128.4
3m8ox62pl9,51.133877,16.993122,131.1
3m8ox5u2A2,51.128986,16.986513,126.3
3m8ox5jrNz,51.12541,16.995876,124.8
3m8ox5qjZi,51.12754,16.987204,125.8
3m8ox62plA,51.13388,16.993168,130.4
3m8ox605FJ,51.13193,16.987629,119.9
3m8ox62plB,51.133884,16.993208,129.5
3m8ox5nz5e,51.12642,16.988462,121.8
3m8ox5yhzv,51.131214,16.986998,120.7
3m8ox60uOZ,51.132378,16.988148,121.5
3m8ox605FI,51.131927,16.987604,121.6
3m8ox5oG8d,51.126526,16.988295,124.1
3m8ox61SUo,51.132687,16.98861,115.9
3m8ox5kPUS,51.125835,16.997261,123.0
3m8ox5oG8c,51.126526,16.988287,126.6
3m8ox62plC,51.1339,16.993326,132.3
3m8ox5jrO2,51.12543,16.996052,124.5
3m8ox5yhzu,51.131214,16.986982,122.8
3m8ox61jXv,51.132847,16.988874,116.1
3m8ox60dLT,51.132217,16.987902,119.5
3m8ox5jrO3,51.125443,16.996141,125.9
3m8ox5svxv,51.12849,16.986603,120.5
3m8ox5pdNe,51.127075,16.987574,124.7
3m8ox5jrNG,51.125095,16.99331,130.8
3m8ox5tl70,51.128857,16.986488,123.3
3m8ox61jXu,51.132843,16.988838,117.2
3m8ox60uOY,51.132366,16.988083,121.3
3m8ox5jrO4,51.125446,16.996176,124.6
3m8ox5svxu,51.128487,16.986593,122.8
3m8ox5jrO5,51.125446,16.996187,122.5
3m8ox5rHfl,51.12777,16.986967,121.2
3m8ox5kgXd,51.126022,16.997753,122.6
3m8ox60MIM,51.132065,16.987686,121.7
3m8ox5r0ch,51.127647,16.98704,128.3
3m8ox5kPUU,51.12585,16.997389,123.4
3m8ox5r0ci,51.127647,16.987036,125.3
3m8ox61jXt,51.132835,16.988783,117.4
3m8ox5seus,51.128365,16.98662,122.3
3m8ox5zG62,51.131485,16.987122,121.6
3m8ox62plK,51.133938,16.993628,124.0
3m8ox60dLR,51.13221,16.987835,121.9
3m8ox5nQzc,51.126198,16.98872,124.6
3m8ox62plL,51.13394,16.993673,123.4
3m8ox61SUj,51.13267,16.988466,123.2
3m8ox5rHfk,51.12776,16.986923,121.9
3m8ox5jaKY,51.125095,16.994349,121.5
3m8ox5tU3x,51.128727,16.986458,122.9
3m8ox5n9wc,51.126087,16.98889,125.1
3m8ox61BRc,51.13251,16.988201,123.1
3m8ox5k8RM,51.12568,16.997044,122.2
3m8ox5uJGn,51.130783,17.000206,121.0
3m8ox5lVem,51.1255,16.990316,119.5
3m8ox60uOW,51.132355,16.987972,121.8
3m8ox5jaKS,51.12506,16.99405,124.3
3m8ox5mKng,51.125782,16.98951,120.7
3m8ox5pMKc,51.126953,16.987597,123.9
3m8ox60MIK,51.132053,16.987589,122.6
3m8ox5jrNC,51.125046,16.992895,122.7
3m8ox5jrOB,51.125496,16.996592,124.6
3m8ox5rYik,51.127872,16.986795,123.3
3m8ox5seur,51.128353,16.986544,121.5
3m8ox61BRb,51.132504,16.988132,122.6
3m8ox5k8RO,51.125694,16.997168,122.4
3m8ox605FE,51.131905,16.987408,123.6
3m8ox5puQe,51.127174,16.987339,121.1
3m8ox5rHfi,51.127754,16.986862,124.6
3m8ox5jaKO,51.125027,16.993784,123.2
3m8ox5tl6z,51.12884,16.98637,120.7
3m8ox5n9wb,51.12608,16.98881,124.2
3m8ox5zG60,51.13147,16.987001,121.7
3m8ox5ni2a,51.12629,16.988436,124.3
3m8ox61BRa,51.132496,16.988092,123.5
3m8ox5sNrp,51.12823,16.986572,121.1
3m8ox5jaKM,51.12501,16.993654,122.7
3m8ox5ni2b,51.12629,16.988426,121.1
3m8ox61SUg,51.132652,16.988317,124.7
3m8ox60dLP,51.132195,16.987694,120.9
3m8ox5tl6y,51.12884,16.986351,122.5
3m8ox61SUh,51.13265,16.988304,121.3
3m8ox636oC,51.134003,16.99313,130.4
3m8ox60uOU,51.132343,16.987865,122.3
3m8ox5puQc,51.12717,16.987297,124.8
3m8ox5zX94,51.13161,16.987091,122.1
3m8ox5k8RQ,51.12571,16.997286,122.4
3m8ox5yz2v,51.13133,16.98687,122.1
3m8ox5mstb,51.125973,16.988968,124.2
3m8ox5tl6x,51.128838,16.986332,124.4
3m8ox5pdNc,51.127056,16.9874,122.2
3m8ox60MII,51.13204,16.987486,123.4
3m8ox5vPPD,51.129593,16.98625,120.2
3m8ox60MIJ,51.13204,16.98748,120.4
3m8ox5jaKH,51.12499,16.993454,127.3
3m8ox62plR,51.134,16.994139,128.2
3m8ox5zoC7,51.13175,16.987188,125.6
3m8ox5jaL0,51.125305,16.996077,123.9
3m8ox5lVej,51.125477,16.990152,120.2
3m8ox61SUf,51.13264,16.988237,123.7
3m8ox5rHfh,51.127747,16.986794,124.2
3m8ox5jaL1,51.125317,16.996157,124.8
3m8ox62plS,51.134007,16.994204,128.4
3m8ox5zX93,51.131603,16.987041,122.5
3m8ox5jaKE,51.124973,16.993353,130.9
3m8ox5rYij,51.127865,16.986706,121.9
3m8ox605FC,51.13189,16.987291,123.8
3m8ox5kPUb,51.125896,16.99779,122.5
3m8ox5nQzZ,51.12617,16.988533,124.3
3m8ox620au,51.132957,16.988743,120.1
3m8ox5pdNa,51.12705,16.987356,125.7
3m8ox5kxYn,51.125294,16.99073,121.1
3m8ox5n9wZ,51.12607,16.988708,125.0
3m8ox5jaL3,51.125324,16.996235,122.8
3m8ox61BRY,51.132484,16.987976,123.7
3m8ox5ni2X,51.126278,16.988342,128.3
3m8ox61BRX,51.13248,16.987955,125.5
3m8ox5tl6v,51.12883,16.986273,127.2
3m8ox5r0cd,51.127625,16.986832,129.7
3m8ox636oM,51.13406,16.99359,124.0
3m8ox5mstZ,51.125957,16.988873,125.4
3m8ox5tD4i,51.130318,17.000551,121.5
3m8ox5n9wW,51.12606,16.988663,131.3
3m8ox5jaL6,51.12535,16.996428,123.5
3m8ox636oN,51.134068,16.993645,123.8
3m8ox5k8RR,51.125736,16.99752,130.5
3m8ox620as,51.132946,16.98865,121.3
3m8ox5kPUd,51.12591,16.997904,122.2
3m8ox61SUd,51.13263,16.98812,123.8
3m8ox5zX91,51.13159,16.986958,124.2
3m8ox605FB,51.131878,16.98721,122.7
3m8ox5k8RS,51.125744,16.997557,129.4
3m8ox5jJHW,51.124973,16.994404,122.3
3m8ox5zX92,51.13159,16.986952,121.1
3m8ox5jaL7,51.12536,16.996494,123.8
3m8ox5rYii,51.127853,16.986639,121.6
3m8ox5vgSE,51.12971,16.986155,120.3
3m8ox5tl6w,51.128826,16.986225,122.2
3m8ox5jJHS,51.12495,16.994211,124.5
3m8ox5jJHQ,51.124943,16.994135,126.5
3m8ox5jJHR,51.124943,16.994146,124.3
3m8ox5jJHP,51.124935,16.994076,126.6
3m8ox60uOR,51.132317,16.987658,121.1
3m8ox61jXk,51.13278,16.988308,120.4
3m8ox5jJHN,51.124928,16.993996,128.4
3m8ox5yz2s,51.131306,16.986706,122.9
